"22","12","0","2013"
"22","13","0","2013"
"22","14","0","2013"
"22","15","0","2013"
"22","16","0","2013"
"22","17","0","2013"
"22","18","0","2013"
"22","19","0","2013"
"22","20","0","2013"
"22","21","6026","2013"
"22","22","0","2013"
"22","23","0","2013"
"22","24","0","2013"
"22","25","0","2013"
"22","26","737","2013"
"22","27","0","2013"
"22","28","0","2013"
"22","29","0","2013"
"22","30","0","2013"
"22","31","0","2013"
"22","32","0","2013"
"22","33","0","2013"
"22","34","0","2013"
"23","0","50044","2013"
"23","1","56867","2013"
"23","2","2234","2013"
"23","3","10595","2013"
"23","4","9088","2013"
"23","5","0","2013"
"23","6","3198","2013"
"23","7","1446","2013"
"23","8","0","2013"
"23","9","0","2013"
"23","10","637","2013"
"23","11","0","2013"
"23","12","0","2013"
"23","13","0","2013"
"23","14","0","2013"
"23","15","0","2013"
"23","16","0","2013"
"23","17","0","2013"
"23","18","0","2013"
"23","19","0","2013"
"23","20","0","2013"
"23","21","5448","2013"
"23","22","0","2013"
"23","23","0","2013"
"23","24","0","2013"
"23","25","0","2013"
"23","26","727","2013"
"23","27","0","2013"
"23","28","0","2013"
"23","29","0","2013"
"23","30","0","2013"
"23","31","0","2013"
"23","32","0","2013"
"23","33","0","2013"
"23","34","331","2013"
"24","0","42737","2013"
"24","1","66348","2013"
"24","2","2085","2013"
"24","3","6373","2013"
"24","4","12627","2013"
"24","5","0","2013"
"24","6","0","2013"
"24","7","0","2013"
"24","8","0","2013"
"24","9","0","2013"
"24","10","0","2013"
"24","11","0","2013"
"24","12","0","2013"
"24","13","0","2013"
"24","14","0","2013"
"24","15","0","2013"
"24","16","0","2013"
"24","17","0","2013"
"24","18","0","2013"
"24","19","0","2013"
"24","20","0","2013"
"24","21","0","2013"
"24","22","0","2013"
"24","23","0","2013"
"24","24","0","2013"
"24","25","0","2013"
"24","26","1869","2013"
"24","27","0","2013"
"24","28","0","2013"
"24","29","0","2013"
"24","30","0","2013"
"24","31","0","2013"
"24","32","0","2013"
"24","33","0","2013"
"24","34","0","2013"
"25","0","90236","2013"
"25","1","51409","2013"
"25","2","4288","2013"
"25","3","6426","2013"
"25","4","8441","2013"
"25","5","0","2013"
"25","6","0","2013"
"25","7","1656","2013"
"25","8","0","2013"
"25","9","0","2013"
"25","10","0","2013"
"25","11","0","2013"
"25","12","0","2013"
"25","13","0","2013"
"25","14","0","2013"
"25","15","0","2013"
"25","16","0","2013"
"25","17","0","2013"
"25","18","0","2013"
"25","19","0","2013"
"25","20","0","2013"
"25","21","0","2013"
"25","22","0","2013"
"25","23","0","2013"
"25","24","0","2013"
